id	name	description	price
763	Samsung QLED Q80C 65 Inch 128GB Silver 2023 - SKU 01	Bright QLED smart TV for sports, movies, gaming and everyday streaming. Category: television. Brand: Samsung. Color: Silver. Configuration: 128GB.	1860.97
764	Sony Bravia XR A80L 128GB Silver 2023 - SKU 01	Premium OLED TV with cinematic processing, rich contrast and smart streaming apps. Category: television. Brand: Sony. Color: Silver. Configuration: 128GB.	1897.16
765	Anker 737 Power Bank 128GB Silver 2023 - SKU 01	High capacity portable charger for laptops, phones, tablets and travel. Category: power bank. Brand: Anker. Color: Silver. Configuration: 128GB.	1934.35
766	Belkin BoostCharge Pro 128GB Silver 2023 - SKU 01	Fast wireless charging stand for phones, earbuds and everyday desk use. Category: charger. Brand: Belkin. Color: Silver. Configuration: 128GB.	1971.54
767	TP-Link Archer AX55 128GB Silver 2023 - SKU 01	Wi-Fi 6 router for faster home networking, streaming and online gaming. Category: router. Brand: TP-Link. Color: Silver. Configuration: 128GB.	2008.73
768	Netgear Nighthawk AX8 128GB Silver 2023 - SKU 01	High performance router with wide coverage and fast Wi-Fi 6 connectivity. Category: router. Brand: Netgear. Color: Silver. Configuration: 128GB.	2045.92
769	Eero 6 Plus Mesh Wi-Fi 128GB Silver 2023 - SKU 01	Mesh Wi-Fi system for whole home coverage and simple network management. Category: mesh router. Brand: Eero. Color: Silver. Configuration: 128GB.	2082.11
770	Kindle Paperwhite 128GB Silver 2023 - SKU 01	Water resistant e-reader with sharp display, warm light and long battery life. Category: e-reader. Brand: Kindle. Color: Silver. Configuration: 128GB.	2119.30
771	Garmin Forerunner 265 128GB Silver 2023 - SKU 01	Running smartwatch with AMOLED display, training metrics and health tracking. Category: smartwatch. Brand: Garmin. Color: Silver. Configuration: 128GB.	2156.49
772	Apple Watch Series 9 128GB Silver 2023 - SKU 01	Smartwatch with fitness tracking, notifications, health sensors and bright display. Category: smartwatch. Brand: Apple. Color: Silver. Configuration: 128GB.	2193.68
773	Samsung Galaxy Watch6 128GB Silver 2023 - SKU 01	Android smartwatch with health tracking, notifications and everyday fitness tools. Category: smartwatch. Brand: Samsung. Color: Silver. Configuration: 128GB.	2230.87
774	Fitbit Charge 6 128GB Silver 2023 - SKU 01	Slim fitness tracker with heart rate, sleep tracking and Google app support. Category: fitness tracker. Brand: Fitbit. Color: Silver. Configuration: 128GB.	2267.06
775	Dyson V15 Detect 128GB Silver 2023 - SKU 01	Cordless vacuum with strong suction, laser dust detection and smart cleaning modes. Category: vacuum. Brand: Dyson. Color: Silver. Configuration: 128GB.	2304.25
776	iRobot Roomba j7 128GB Silver 2023 - SKU 01	Robot vacuum with obstacle detection, smart mapping and automatic cleaning schedules. Category: robot vacuum. Brand: iRobot. Color: Silver. Configuration: 128GB.	2341.44
777	Shark Ninja Foodi DualZone 128GB Silver 2023 - SKU 01	Dual basket air fryer for fast meals, crisp texture and flexible cooking. Category: air fryer. Brand: Shark. Color: Silver. Configuration: 128GB.	2378.63
778	Instant Pot Duo Plus 128GB Silver 2023 - SKU 01	Multi cooker for pressure cooking, slow cooking, rice, soups and easy dinners. Category: pressure cooker. Brand: Instant Pot. Color: Silver. Configuration: 128GB.	2415.82
779	Nespresso Vertuo Next 128GB Silver 2023 - SKU 01	Capsule coffee machine for espresso, coffee and simple home brewing. Category: coffee maker. Brand: Nespresso. Color: Silver. Configuration: 128GB.	52.01
780	Breville Barista Express 128GB Silver 2023 - SKU 01	Home espresso machine with grinder, steam wand and cafe style drinks. Category: espresso machine. Brand: Breville. Color: Silver. Configuration: 128GB.	89.20
781	Apple iPhone 15 Pro 128GB Blue 2023 - SKU 01	A premium smartphone with advanced camera, fast processor, OLED display and all day battery. Category: smartphone. Brand: Apple. Color: Blue. Configuration: 128GB.	126.39
782	Apple iPhone 14 128GB Blue 2023 - SKU 01	A reliable smartphone with sharp display, strong camera quality and smooth everyday performance. Category: smartphone. Brand: Apple. Color: Blue. Configuration: 128GB.	163.58
783	Apple MacBook Air M3 128GB Blue 2023 - SKU 01	A lightweight laptop for work, school, travel, coding and creative productivity. Category: laptop. Brand: Apple. Color: Blue. Configuration: 128GB.	200.77
784	Apple iPad Air 128GB Blue 2023 - SKU 01	A thin tablet for streaming, note taking, drawing and mobile productivity. Category: tablet. Brand: Apple. Color: Blue. Configuration: 128GB.	237.96
785	Samsung Galaxy S24 Ultra 128GB Blue 2023 - SKU 01	A flagship Android phone with bright display, zoom camera and high performance chipset. Category: smartphone. Brand: Samsung. Color: Blue. Configuration: 128GB.	274.15
786	Samsung Galaxy A55 128GB Blue 2023 - SKU 01	A mid range Android phone with AMOLED display, strong battery life and clean design. Category: smartphone. Brand: Samsung. Color: Blue. Configuration: 128GB.	311.34
787	Samsung Galaxy Tab S9 128GB Blue 2023 - SKU 01	A premium Android tablet for media, drawing, multitasking and business use. Category: tablet. Brand: Samsung. Color: Blue. Configuration: 128GB.	348.53
788	Google Pixel 8 Pro 128GB Blue 2023 - SKU 01	A camera focused Android phone with AI features and clean software experience. Category: smartphone. Brand: Google. Color: Blue. Configuration: 128GB.	385.72
789	Google Pixel 7a 128GB Blue 2023 - SKU 01	A compact Android phone with excellent camera quality and reliable battery life. Category: smartphone. Brand: Google. Color: Blue. Configuration: 128GB.	422.91
790	OnePlus 12 128GB Blue 2023 - SKU 01	A fast Android phone with smooth display, rapid charging and flagship performance. Category: smartphone. Brand: OnePlus. Color: Blue. Configuration: 128GB.	459.10
791	Xiaomi Redmi Note 13 Pro 128GB Blue 2023 - SKU 01	A value smartphone with large display, high resolution camera and long battery life. Category: smartphone. Brand: Xiaomi. Color: Blue. Configuration: 128GB.	496.29
792	Sony Xperia 1 V 128GB Blue 2023 - SKU 01	A creator focused phone with cinematic display, pro camera controls and rich audio. Category: smartphone. Brand: Sony. Color: Blue. Configuration: 128GB.	533.48
793	Motorola Moto G Power 128GB Blue 2023 - SKU 01	An affordable phone with large battery, simple software and dependable performance. Category: smartphone. Brand: Motorola. Color: Blue. Configuration: 128GB.	570.67
794	Nokia G50 128GB Blue 2023 - SKU 01	A durable smartphone with clean Android experience and reliable connectivity. Category: smartphone. Brand: Nokia. Color: Blue. Configuration: 128GB.	607.86
795	Dell XPS 13 128GB Blue 2023 - SKU 01	A premium ultrabook with compact chassis, sharp screen and excellent keyboard. Category: laptop. Brand: Dell. Color: Blue. Configuration: 128GB.	644.05
796	Dell XPS 15 128GB Blue 2023 - SKU 01	A powerful laptop for creators, developers and professionals who need extra performance. Category: laptop. Brand: Dell. Color: Blue. Configuration: 128GB.	681.24
797	HP Spectre x360 128GB Blue 2023 - SKU 01	A convertible laptop with touchscreen, premium design and flexible productivity modes. Category: laptop. Brand: HP. Color: Blue. Configuration: 128GB.	718.43
798	HP Pavilion 15 128GB Blue 2023 - SKU 01	A practical laptop for office work, study, streaming and everyday home use. Category: laptop. Brand: HP. Color: Blue. Configuration: 128GB.	755.62
799	Lenovo ThinkPad X1 Carbon 128GB Blue 2023 - SKU 01	A business laptop with durable build, excellent keyboard and lightweight design. Category: laptop. Brand: Lenovo. Color: Blue. Configuration: 128GB.	792.81
800	Lenovo Yoga 7i 128GB Blue 2023 - SKU 01	A flexible 2 in 1 laptop with touchscreen, long battery life and portable design. Category: laptop. Brand: Lenovo. Color: Blue. Configuration: 128GB.	829.00
801	Asus ROG Zephyrus G14 128GB Blue 2023 - SKU 01	A compact gaming laptop with strong graphics, fast display and portable power. Category: gaming laptop. Brand: Asus. Color: Blue. Configuration: 128GB.	866.19
802	Acer Swift Go 14 128GB Blue 2023 - SKU 01	A slim laptop for students, remote workers and productivity on the move. Category: laptop. Brand: Acer. Color: Blue. Configuration: 128GB.	903.38
803	Microsoft Surface Pro 9 128GB Blue 2023 - SKU 01	A detachable Windows device for tablet use, note taking and laptop workflows. Category: tablet laptop. Brand: Microsoft. Color: Blue. Configuration: 128GB.	940.57
804	Amazon Fire HD 10 128GB Blue 2023 - SKU 01	An affordable tablet for streaming, reading, browsing and family entertainment. Category: tablet. Brand: Amazon. Color: Blue. Configuration: 128GB.	977.76
805	Bose QuietComfort Ultra Headphones 128GB Blue 2023 - SKU 01	Noise cancelling wireless headphones with immersive audio and comfortable fit. Category: headphones. Brand: Bose. Color: Blue. Configuration: 128GB.	1014.95
806	Sony WH-1000XM5 128GB Blue 2023 - SKU 01	Premium noise cancelling headphones with clear calls and long battery life. Category: headphones. Brand: Sony. Color: Blue. Configuration: 128GB.	1051.14
807	Apple AirPods Pro 2 128GB Blue 2023 - SKU 01	Wireless earbuds with active noise cancellation, transparency mode and spatial audio. Category: earbuds. Brand: Apple. Color: Blue. Configuration: 128GB.	1088.33
808	Samsung Galaxy Buds2 Pro 128GB Blue 2023 - SKU 01	Compact wireless earbuds with rich sound, ANC and comfortable daily wear. Category: earbuds. Brand: Samsung. Color: Blue. Configuration: 128GB.	1125.52
809	JBL Charge 5 128GB Blue 2023 - SKU 01	Portable Bluetooth speaker with waterproof design, punchy sound and power bank feature. Category: speaker. Brand: JBL. Color: Blue. Configuration: 128GB.	1162.71
810	Sonos Roam 128GB Blue 2023 - SKU 01	Smart portable speaker with Wi-Fi, Bluetooth and room filling sound. Category: speaker. Brand: Sonos. Color: Blue. Configuration: 128GB.	1199.90
811	Canon EOS R50 128GB Blue 2023 - SKU 01	Mirrorless camera for content creators, travel photography and sharp video recording. Category: camera. Brand: Canon. Color: Blue. Configuration: 128GB.	1236.09
812	Sony Alpha ZV-E10 128GB Blue 2023 - SKU 01	Creator focused mirrorless camera with interchangeable lenses and strong video features. Category: camera. Brand: Sony. Color: Blue. Configuration: 128GB.	1273.28
813	GoPro Hero 12 Black 128GB Blue 2023 - SKU 01	Rugged action camera for sports, travel, vlogging and stabilized video. Category: action camera. Brand: GoPro. Color: Blue. Configuration: 128GB.	1310.47
814	DJI Osmo Action 4 128GB Blue 2023 - SKU 01	Durable action camera with strong low light video and stabilization. Category: action camera. Brand: DJI. Color: Blue. Configuration: 128GB.	1347.66
815	Nintendo Switch OLED 128GB Blue 2023 - SKU 01	Portable and dockable game console with OLED screen and family friendly games. Category: game console. Brand: Nintendo. Color: Blue. Configuration: 128GB.	1384.85
816	Sony PlayStation 5 Slim 128GB Blue 2023 - SKU 01	Home game console with fast storage, 4K gaming and immersive controller feedback. Category: game console. Brand: Sony. Color: Blue. Configuration: 128GB.	1421.04
817	Microsoft Xbox Series X 128GB Blue 2023 - SKU 01	Powerful home console for 4K gaming, streaming and Game Pass titles. Category: game console. Brand: Microsoft. Color: Blue. Configuration: 128GB.	1458.23
818	Logitech MX Master 3S 128GB Blue 2023 - SKU 01	Ergonomic wireless mouse for productivity, precision scrolling and multi device control. Category: mouse. Brand: Logitech. Color: Blue. Configuration: 128GB.	1495.42
819	Logitech MX Keys S 128GB Blue 2023 - SKU 01	Low profile wireless keyboard with quiet typing, backlight and multi device pairing. Category: keyboard. Brand: Logitech. Color: Blue. Configuration: 128GB.	1532.61
820	Razer DeathAdder V3 128GB Blue 2023 - SKU 01	Lightweight gaming mouse with fast sensor, ergonomic shape and precise tracking. Category: gaming mouse. Brand: Razer. Color: Blue. Configuration: 128GB.	1569.80
821	Corsair K70 RGB Pro 128GB Blue 2023 - SKU 01	Mechanical gaming keyboard with fast switches, RGB lighting and durable build. Category: gaming keyboard. Brand: Corsair. Color: Blue. Configuration: 128GB.	1606.99
822	LG OLED C3 55 Inch 128GB Blue 2023 - SKU 01	OLED smart TV with deep blacks, fast gaming response and cinematic picture quality. Category: television. Brand: LG. Color: Blue. Configuration: 128GB.	1643.18
823	Samsung QLED Q80C 65 Inch 128GB Blue 2023 - SKU 01	Bright QLED smart TV for sports, movies, gaming and everyday streaming. Category: television. Brand: Samsung. Color: Blue. Configuration: 128GB.	1680.37
824	Sony Bravia XR A80L 128GB Blue 2023 - SKU 01	Premium OLED TV with cinematic processing, rich contrast and smart streaming apps. Category: television. Brand: Sony. Color: Blue. Configuration: 128GB.	1717.56
825	Anker 737 Power Bank 128GB Blue 2023 - SKU 01	High capacity portable charger for laptops, phones, tablets and travel. Category: power bank. Brand: Anker. Color: Blue. Configuration: 128GB.	1754.75
826	Belkin BoostCharge Pro 128GB Blue 2023 - SKU 01	Fast wireless charging stand for phones, earbuds and everyday desk use. Category: charger. Brand: Belkin. Color: Blue. Configuration: 128GB.	1791.94
827	TP-Link Archer AX55 128GB Blue 2023 - SKU 01	Wi-Fi 6 router for faster home networking, streaming and online gaming. Category: router. Brand: TP-Link. Color: Blue. Configuration: 128GB.	1828.13
828	Netgear Nighthawk AX8 128GB Blue 2023 - SKU 01	High performance router with wide coverage and fast Wi-Fi 6 connectivity. Category: router. Brand: Netgear. Color: Blue. Configuration: 128GB.	1865.32
829	Eero 6 Plus Mesh Wi-Fi 128GB Blue 2023 - SKU 01	Mesh Wi-Fi system for whole home coverage and simple network management. Category: mesh router. Brand: Eero. Color: Blue. Configuration: 128GB.	1902.51
830	Kindle Paperwhite 128GB Blue 2023 - SKU 01	Water resistant e-reader with sharp display, warm light and long battery life. Category: e-reader. Brand: Kindle. Color: Blue. Configuration: 128GB.	1939.70
